Customer ID,Recency,Frequency,Monetary
15155.0,19,1,383.96999999999997
15157.0,205,2,718.04
15158.0,37,1,204.62
15159.0,31,4,3475.7200000000003
15160.0,10,3,431.11
15161.0,24,1,119.92
15162.0,367,1,312.9
15164.0,25,6,1203.53
15165.0,9,1,487.75
15166.0,103,1,167.16
15167.0,43,4,1468.82
15169.0,18,2,569.22
15170.0,42,1,81.15
15173.0,16,7,1494.6
15174.0,46,1,345.71
15176.0,303,1,988.04
15177.0,61,1,948.93
15179.0,28,8,5284.97
15180.0,3,3,816.9300000000001
15181.0,56,2,510.72
15182.0,21,9,2376.1020000000003
15183.0,183,3,639.93
15184.0,23,2,283.19
15186.0,110,3,991.7900000000001
15188.0,361,1,310.43
15189.0,17,5,1298.99
15190.0,70,1,834.4399999999999
15191.0,99,3,588.05
15192.0,1,3,937.07
15194.0,4,14,4811.16
15196.0,68,2,313.7
15197.0,30,3,797.9
15198.0,44,3,377.71
15199.0,10,6,1853.7
15200.0,130,1,549.05
15201.0,75,2,606.4100000000001
15202.0,56,3,6001.49
15203.0,26,9,2572.38
15207.0,52,3,683.9200000000001
15208.0,59,1,100.4
15209.0,366,1,178.98000000000002
15210.0,14,2,845.01
15211.0,1,1,383.07
15212.0,12,1,106.47999999999999
15215.0,29,4,1687.49
15216.0,254,1,389.49
15217.0,199,1,426.24
15218.0,25,11,5711.9400000000005
15219.0,284,1,379.7
15221.0,2,4,2062.2000000000003
15222.0,108,10,2965.91
15223.0,245,3,662.2
15224.0,148,3,549.28
15227.0,32,4,1269.0900000000001
15228.0,64,2,2193.56
15229.0,222,1,160.5
15231.0,257,1,250.26
15233.0,37,1,59.400000000000006
15235.0,5,6,690.3000000000001
15240.0,10,7,2753.41
15241.0,66,3,1293.72
15242.0,58,1,302.04
15243.0,71,1,610.6
15244.0,302,1,280.51
15245.0,38,5,2095.0
15246.0,191,1,266.25
15247.0,113,2,620.06
15248.0,47,3,1893.93
15249.0,66,5,2577.54
15250.0,276,1,60.0
15251.0,50,10,9839.55
15252.0,57,3,1362.63
15253.0,39,3,1136.89
15254.0,182,2,787.99
15255.0,32,8,2815.17
15256.0,197,1,71.95
15257.0,50,1,368.75
15259.0,148,4,1182.3799999999999
15260.0,8,20,7377.46
15261.0,17,3,1253.18
15262.0,16,2,239.87
15264.0,166,1,454.66
15265.0,240,2,1839.52
15266.0,15,4,732.91
15268.0,114,3,961.9000000000001
15269.0,16,2,816.56
15270.0,36,14,6145.37
15271.0,1,10,2146.95
15272.0,86,4,1309.01
15273.0,235,1,228.96
15276.0,30,3,491.17
15277.0,61,1,220.44
15278.0,197,4,496.15999999999997
15279.0,16,4,1290.03
15280.0,124,2,284.4
15281.0,14,7,6211.42
15282.0,206,1,348.59
15283.0,26,3,148.33
15284.0,136,1,24.75
15285.0,43,1,94.92
15287.0,15,3,369.34000000000003
15288.0,1,6,1574.51
15289.0,94,2,653.3100000000001
15290.0,29,8,2553.06
15291.0,9,26,9178.26
15293.0,301,1,247.5
15294.0,46,1,233.35
15295.0,290,1,207.04
15296.0,56,6,6650.17
15298.0,2,12,4659.47
15299.0,8,6,3484.5299999999997
15301.0,4,6,2533.09
15302.0,366,1,308.0
15303.0,201,2,650.16
15304.0,4,2,225.15
15305.0,191,1,93.6
15306.0,136,6,2310.38
15309.0,246,4,797.96
15310.0,114,1,1634.64
15311.0,1,121,55942.74
15312.0,19,8,2005.3400000000001
15314.0,49,2,492.47999999999996
15317.0,313,1,129.75
15321.0,73,9,3961.42
15322.0,112,1,711.18
15323.0,198,3,434.6
15324.0,337,1,140.22000000000003
15325.0,31,7,1439.72
15326.0,245,4,1388.81
15328.0,43,1,107.24
15329.0,10,8,1909.13
15331.0,135,3,767.91
15332.0,2,6,4892.68
15336.0,37,1,240.5
15337.0,47,1,373.02
15338.0,313,1,277.93
15339.0,57,5,1246.95
15340.0,197,1,105.5
15341.0,85,1,382.2
15346.0,61,2,343.7
15347.0,2,4,1162.0
15350.0,9,2,547.6
15351.0,5,4,1770.23
15352.0,184,1,111.15
15353.0,3,6,2336.0
15354.0,239,3,284.4
15356.0,4,4,664.66
15358.0,1,22,8703.210000000001
15359.0,298,8,181.35
15361.0,162,3,270.15000000000003
15362.0,84,2,613.08
15363.0,8,2,678.11
15365.0,39,6,2242.81
15366.0,45,5,1786.57
15367.0,54,7,3203.74
15368.0,30,1,275.8
15369.0,128,11,6251.26
15370.0,46,1,1352.96
15371.0,298,1,59.400000000000006
15372.0,86,7,4009.66
15373.0,7,6,1002.9300000000001
15374.0,260,1,139.32
15375.0,326,1,60.959999999999994
15377.0,18,4,1211.75
15378.0,98,2,246.5
15379.0,36,1,1174.55
15380.0,1,7,1788.8
15381.0,59,3,1293.72
15382.0,10,6,7777.84
15384.0,17,2,1385.38
15385.0,28,2,625.2
15387.0,128,1,468.65
15389.0,36,4,2233.8
15390.0,32,2,1216.66
15391.0,220,1,289.87
15392.0,10,3,1376.0900000000001
15393.0,203,3,659.48
15394.0,31,7,3103.26
15396.0,219,1,508.20000000000005
15400.0,56,3,586.1
15401.0,88,2,216.95000000000002
15402.0,23,4,1203.77
15403.0,127,2,170.88
15404.0,11,1,257.06
15405.0,212,1,310.74
15406.0,89,2,465.15999999999997
15409.0,357,1,131.25
15410.0,204,2,1234.88
15413.0,327,5,6798.72
15416.0,114,3,588.5
15418.0,61,2,449.42
15420.0,70,6,743.0
15421.0,21,6,2854.98
15422.0,15,5,1522.27
15423.0,217,2,223.39
15424.0,99,1,214.44
15425.0,36,4,1941.1200000000001
15426.0,5,5,1134.85
15428.0,23,3,668.97
15430.0,103,2,954.75
15431.0,138,1,153.24
15432.0,177,1,149.57
15434.0,10,6,1525.5800000000002
15437.0,276,1,193.29000000000002
15439.0,40,4,1269.05
15441.0,32,3,1254.21
15443.0,110,7,1900.64
15445.0,226,1,171.0
15446.0,12,3,399.75
15447.0,163,4,337.71000000000004
15448.0,310,1,294.17
15451.0,70,2,226.86
15452.0,26,3,1256.63
15454.0,254,1,126.89
15455.0,233,1,38.25
15456.0,39,7,1656.93
15458.0,38,1,208.79999999999998
15459.0,53,2,202.82999999999998
15461.0,96,2,429.7
15462.0,81,1,502.45
15465.0,5,15,5281.53
15466.0,25,3,1225.93
15468.0,28,1,962.97
15469.0,74,1,335.7
15470.0,211,1,63.419999999999995
15471.0,16,2,837.53
15473.0,80,1,274.8
15474.0,231,1,150.35
15476.0,16,4,2209.98
15477.0,285,1,368.4
15478.0,211,1,583.56
15479.0,369,1,147.4
15480.0,101,4,5373.5
15481.0,37,1,1993.34
15482.0,22,7,3537.6
15483.0,21,6,592.56
15484.0,176,2,1061.69
15485.0,9,5,3186.01
15486.0,163,1,102.0
15487.0,315,1,231.32
15488.0,92,4,340.6
15489.0,36,5,1285.3300000000002
15490.0,66,1,210.85
15493.0,25,4,2168.27
15494.0,114,3,2422.02
15495.0,15,1,246.5
15496.0,267,1,146.14000000000001
15497.0,18,7,7395.19
15498.0,2,19,12633.18
15499.0,359,1,158.65
15501.0,40,2,399.95
15502.0,4,5,3548.34
15503.0,362,1,116.26
15504.0,156,3,349.87
15506.0,17,3,1058.25
15509.0,16,1,152.41
15512.0,26,2,210.58
15513.0,1,18,12992.33
15514.0,15,7,2368.34
15515.0,23,1,171.81
15518.0,15,7,2268.44
15519.0,19,2,344.61
15521.0,36,8,4098.04
15523.0,24,15,16847.18
15524.0,242,1,151.4
15525.0,9,2,430.78
15527.0,30,15,3126.36
15529.0,2,2,1116.72
15530.0,148,1,311.37
15532.0,12,6,2174.12
15534.0,361,1,162.25
15535.0,40,2,541.47
15536.0,45,1,259.09
15538.0,173,6,3358.3999999999996
15540.0,11,1,247.38
15542.0,148,3,855.71
15543.0,95,1,114.4
15544.0,8,12,4615.72
15545.0,7,1,135.32999999999998
15546.0,242,2,1079.1000000000001
15547.0,12,12,5146.45
15548.0,231,1,158.09
15549.0,57,5,652.7
15550.0,14,8,1635.42
15551.0,30,6,1243.75
15552.0,259,1,162.4
15555.0,1,22,7267.83
15558.0,275,1,202.68
15559.0,204,1,1109.4
15560.0,33,2,153.52
15561.0,19,4,1133.8
15562.0,60,2,536.88
15563.0,150,3,1459.02
15564.0,99,2,70.74000000000001
15566.0,28,2,227.87
15569.0,26,5,2207.74
15570.0,5,14,5105.32
15571.0,22,10,3241.92
15572.0,16,3,1431.78
15573.0,254,3,597.23
15574.0,8,3,774.84
15575.0,255,1,30.1
15577.0,359,2,137.15
15579.0,19,3,923.03
15580.0,12,8,1375.39
15581.0,2,26,4076.9700000000003
15583.0,12,1,95.96
15584.0,35,2,547.34
15586.0,228,3,1139.1
15587.0,28,3,608.4000000000001
15588.0,313,1,579.6
15590.0,18,5,1496.6
15591.0,218,3,217.9
15595.0,123,1,357.6
15596.0,1,5,1723.45
15597.0,211,1,238.8
15598.0,63,1,307.34
15599.0,81,1,488.32
15600.0,64,4,1199.31
15601.0,8,17,8183.56
15602.0,4,8,1932.64
15603.0,284,1,40.0
15605.0,9,5,738.57
15606.0,26,8,2310.83
15607.0,179,8,1604.21
15608.0,51,1,692.3
15611.0,19,13,1405.83
15613.0,246,1,433.71999999999997
15614.0,73,4,3147.36
15615.0,26,24,10974.23
15616.0,74,1,317.11
15617.0,32,3,828.5500000000001
15620.0,45,1,389.18
15622.0,63,8,4143.05
15623.0,29,7,2136.02
15625.0,12,5,1702.1399999999999
15626.0,57,1,391.72
15627.0,93,2,566.9
15628.0,2,9,2782.02
15629.0,86,4,2240.9
15630.0,280,1,295.05
15631.0,278,1,596.67
15633.0,145,13,4335.96
15634.0,19,1,311.1
15635.0,31,1,100.35
15636.0,73,2,719.82
15637.0,49,4,574.23
15638.0,14,6,2265.2
15639.0,87,2,639.76
15640.0,8,15,11411.92
15641.0,32,8,3458.35
15642.0,365,1,105.78000000000002
15645.0,50,2,443.16
15646.0,8,3,526.97
15647.0,51,1,169.0
15649.0,3,3,1354.35
15650.0,157,2,553.88
15651.0,56,2,612.76
15652.0,23,4,1068.2
15658.0,8,4,1399.3700000000001
15659.0,22,2,226.04
15660.0,1,7,1212.13
15661.0,15,6,906.15
15662.0,297,2,283.73
15664.0,85,3,867.6
15665.0,47,3,1764.86
15666.0,108,2,632.9399999999999
15670.0,192,1,152.15
15672.0,361,1,45.300000000000004
15673.0,87,5,3478.09
15674.0,53,8,4501.63
15675.0,40,1,218.35
15677.0,57,2,648.4
15678.0,31,2,1473.24
15680.0,2,8,3173.9
15681.0,15,9,1563.54
15682.0,235,2,318.24
15683.0,109,1,330.79
15684.0,183,3,173.95
15685.0,86,1,55.980000000000004
15686.0,56,1,90.0
15688.0,54,1,190.57
15689.0,253,1,266.93
15691.0,30,3,434.5
15693.0,295,1,37.5
15694.0,1,12,4331.41
15695.0,233,2,721.06
15696.0,59,5,1170.1100000000001
15697.0,325,1,246.75
15698.0,260,1,46.2
15702.0,112,2,140.39000000000001
15704.0,138,2,1441.04
15708.0,5,3,969.19
15709.0,225,1,194.6
15710.0,53,1,898.87
15711.0,192,2,420.25
15712.0,15,7,2400.05
15713.0,2,3,654.09
15714.0,89,3,453.93
15715.0,191,5,658.02
15716.0,5,8,1913.55
15717.0,57,4,456.70000000000005
15718.0,176,1,293.79
15719.0,17,18,5165.9
15720.0,186,1,140.49
15722.0,81,6,3022.79
15723.0,47,3,740.0
15724.0,36,1,92.6
15726.0,26,1,321.91
15727.0,23,8,4212.65
15728.0,15,2,544.6
15729.0,36,2,107.55000000000001
15730.0,17,2,605.7
15731.0,189,1,125.3
15732.0,8,9,1387.95
15734.0,72,2,923.85
15735.0,57,1,327.68
15736.0,71,2,1767.12
15738.0,8,26,8560.550000000001
15741.0,94,2,208.62
15742.0,255,1,156.87
15747.0,11,6,1553.17
15748.0,85,2,465.45000000000005
15750.0,2,12,4330.461
15751.0,96,11,1380.44
15752.0,8,3,1557.96
15754.0,129,6,2579.04
15755.0,15,11,3628.87
15757.0,22,4,2225.94
15759.0,147,4,577.8900000000001
15760.0,266,2,13916.34
15761.0,78,1,143.05
15764.0,70,2,1223.1100000000001
15765.0,302,1,370.63
15766.0,92,2,516.0
15768.0,112,31,14687.06
15769.0,7,21,32451.6
15770.0,248,1,321.45
15771.0,240,3,1006.54
15772.0,54,1,280.88
15773.0,45,1,138.84
15774.0,54,5,1017.54
15775.0,267,1,45.6
15777.0,32,3,715.5
15778.0,67,1,307.95
15779.0,99,2,124.08000000000001
15782.0,66,1,1399.36
15784.0,103,2,848.3299999999999
15785.0,15,11,3640.96
15786.0,53,2,3582.62
15788.0,144,1,221.82999999999998
15789.0,67,5,1610.71
15791.0,165,3,1995.65
15792.0,35,2,933.84
15793.0,14,5,1433.96
15794.0,372,2,777.0
15795.0,66,7,1369.8600000000001
15796.0,10,9,2463.02
15797.0,217,2,613.6800000000001
15798.0,128,3,1535.37
15799.0,54,1,537.1999999999999
15800.0,89,5,530.18
15803.0,81,3,1513.84
15805.0,21,13,4660.75
15807.0,44,2,913.62
15808.0,5,18,14482.03
15809.0,95,2,758.67
15810.0,22,4,1607.06
15811.0,1,2,1557.38
15812.0,71,7,3400.33
15814.0,29,2,689.11
15816.0,178,2,144.14999999999998
15817.0,56,3,2766.4
15818.0,224,1,340.5
15819.0,67,6,2029.34
15822.0,129,4,954.59
15823.0,8,3,3882.17
15824.0,89,2,890.94
15826.0,204,1,943.97
15827.0,8,16,1957.98
15828.0,11,1,1108.82
15833.0,373,1,80.4
15834.0,12,3,1539.24
15837.0,121,1,385.03000000000003
15838.0,3,16,40519.92
15841.0,22,5,1518.35
15842.0,29,2,548.8
15845.0,172,3,714.51
15846.0,21,1,107.01
15847.0,64,3,433.3
15848.0,257,1,137.99
15850.0,12,4,771.87
15851.0,162,1,109.73
15852.0,162,1,96.55
15854.0,12,9,2609.16
15855.0,112,1,340.48
15856.0,1,26,17703.63
15857.0,66,1,273.48
15858.0,3,9,2508.77
15859.0,68,1,438.46
15860.0,4,10,1498.8
15861.0,92,4,1222.28
15862.0,9,10,2033.64
15863.0,253,3,286.26
15864.0,17,1,244.44000000000003
15865.0,49,2,1346.29
15867.0,5,17,5224.81
15868.0,219,1,94.53
15869.0,262,1,171.47
15870.0,32,3,506.02
15871.0,73,1,33.099999999999994
15872.0,14,2,413.0
15873.0,135,4,313.91999999999996
15874.0,23,14,6878.88
15875.0,282,1,108.52
15876.0,45,2,1449.1399999999999
15878.0,197,2,330.77
15879.0,40,4,1137.8
15880.0,5,1,329.03000000000003
15882.0,4,6,979.62
15884.0,68,2,244.60000000000002
15885.0,19,12,1572.47
15886.0,52,3,871.78
15887.0,42,3,1027.15
15888.0,36,2,260.85
15889.0,5,7,1279.6
15890.0,30,5,535.65
15892.0,305,1,128.2
15893.0,117,1,305.28000000000003
15894.0,5,1,151.44
15898.0,3,22,4129.26
15899.0,4,1,56.25
15900.0,49,3,549.29
15901.0,87,4,335.99
15902.0,16,1,145.01
15903.0,14,5,3813.0800000000004
15905.0,179,1,114.69
15906.0,10,3,962.5
15908.0,126,2,758.62
15910.0,36,7,1432.29
15911.0,259,8,1700.24
15912.0,72,7,810.08
15913.0,170,1,6.300000000000001
15914.0,14,2,205.99
15915.0,37,1,364.45
15916.0,2,7,1874.83
15917.0,242,4,407.07
15918.0,267,1,248.65
15919.0,4,1,214.07999999999998
15920.0,60,5,401.64
15921.0,32,3,452.23
15922.0,9,1,369.5
15923.0,8,1,127.08
15924.0,367,1,102.82
15926.0,178,1,134.44
15927.0,283,1,106.54
15928.0,292,1,293.53
15929.0,280,1,594.0
15931.0,64,1,239.9
15934.0,53,2,2190.66
15936.0,15,2,282.79
15938.0,92,4,330.23
15939.0,10,1,2945.38
15941.0,273,1,405.0
15943.0,285,2,271.28999999999996
15944.0,29,3,1839.1399999999999
15945.0,1,4,646.27
15946.0,138,3,2304.18
15948.0,60,1,553.85
15950.0,11,6,5376.2
15951.0,17,1,304.95
15953.0,5,11,1990.8
15954.0,225,1,190.75
15955.0,8,9,4242.1
15956.0,187,2,617.6
15957.0,56,2,492.36
15958.0,39,3,357.77
15959.0,318,3,542.89
15960.0,10,4,410.95
15961.0,15,1,451.28999999999996
15962.0,85,1,289.48
15964.0,299,1,269.21000000000004
15965.0,3,10,2119.26
15966.0,86,1,426.53000000000003
15967.0,15,10,2568.32
15968.0,24,1,404.55
15969.0,61,2,460.95
15970.0,234,1,703.22
15971.0,21,6,1702.98
15972.0,92,5,1769.33
15973.0,2,3,680.62
15976.0,46,4,1266.77
15978.0,68,2,2180.64
15979.0,238,1,329.22
15980.0,126,4,4144.82
15981.0,37,13,5954.29
15982.0,241,1,324.51
15983.0,1,6,2458.9
15984.0,4,21,5735.09
15985.0,72,5,1572.8600000000001
15986.0,17,1,186.3
15987.0,4,2,216.7
15988.0,187,2,582.11
15989.0,11,2,368.31
15990.0,130,5,1205.64
15991.0,170,1,150.55
15992.0,32,2,854.61
15994.0,47,2,761.4100000000001
15995.0,50,1,694.54
15996.0,2,2,617.07
15998.0,29,11,5193.92
15999.0,371,1,20.4
16001.0,17,1,583.39
16002.0,261,1,169.21
16003.0,17,5,2878.46
16004.0,110,5,2146.39
16005.0,11,6,1786.78
16006.0,23,1,231.42
16007.0,19,3,1359.25
16008.0,18,12,4860.35
16010.0,12,8,1302.46
16011.0,2,14,2486.0
16012.0,37,2,1563.3
16013.0,7,39,20009.84
16014.0,44,2,453.45
16016.0,2,4,980.91
16017.0,53,4,1333.7
16018.0,32,2,289.23
16019.0,17,18,13542.92
16021.0,31,2,487.03
16024.0,47,2,232.96
16027.0,93,9,1113.74
16028.0,231,1,82.2
16029.0,8,47,41184.3
16032.0,92,6,1965.72
16033.0,5,8,1985.6299999999999
16034.0,30,3,473.62
16035.0,196,1,217.73
16036.0,60,2,1797.92
16037.0,180,2,654.32
16039.0,59,2,456.4
16040.0,66,4,1103.35
16042.0,15,3,1067.85
16043.0,15,4,1082.6000000000001
16044.0,71,1,340.84000000000003
16045.0,52,4,2094.23
16046.0,198,1,235.78
16047.0,318,1,107.14
16048.0,9,4,818.7900000000001
16049.0,11,3,777.34
16050.0,19,2,162.8
16051.0,317,1,188.44
16053.0,49,4,2122.89
16054.0,54,3,1327.98
16057.0,155,3,1591.73
16058.0,42,1,62.7
16059.0,3,7,1718.66
16060.0,36,3,541.95
16061.0,67,1,89.65
16062.0,15,4,1709.83
16064.0,361,1,109.31
16065.0,1,8,1992.13
16067.0,198,3,3269.11
16068.0,229,1,115.73
16069.0,53,1,457.7
16071.0,163,3,750.5600000000001
16072.0,64,3,3595.77
16074.0,26,1,252.5
16075.0,138,2,736.9300000000001
16077.0,261,1,2300.4
16078.0,305,1,283.79
16080.0,21,2,385.40000000000003
16081.0,2,4,1637.14
16082.0,306,1,106.75
16083.0,18,2,1033.8
16085.0,16,7,1359.52
16086.0,3,6,1743.6
16087.0,25,5,1739.92
16088.0,211,2,1437.43
16089.0,22,2,263.49
16090.0,260,1,180.56
16092.0,140,3,770.08
16094.0,11,7,2617.33
16095.0,92,1,447.05
16096.0,52,3,1264.3500000000001
16098.0,9,8,2435.67
16099.0,53,4,841.3
16100.0,98,1,582.64
16101.0,70,3,1938.46
16103.0,25,16,4762.07
16104.0,54,8,2476.25
16105.0,74,4,2049.23
16108.0,70,3,1393.42
16109.0,334,1,327.6
16110.0,158,1,460.64
16111.0,64,1,549.33
16115.0,33,4,892.92
16117.0,38,2,422.19
16118.0,288,1,4376.25
16119.0,30,6,1297.45
16120.0,58,2,1658.3700000000001
16121.0,26,3,595.38
16122.0,2,3,316.92
16124.0,54,3,1523.49
16125.0,3,14,4292.35
16126.0,15,11,8356.83
16127.0,362,1,145.06
16128.0,16,6,1920.83
16129.0,43,3,1396.05
16130.0,58,4,987.48
16131.0,11,6,6450.88
16132.0,180,2,664.1999999999999
16133.0,12,23,8403.22
16134.0,59,3,1527.25
16135.0,219,1,301.9
16136.0,299,1,237.42
16137.0,316,1,422.7
16138.0,14,3,910.35
16139.0,358,2,475.74
16140.0,7,2,832.4200000000001
16141.0,53,1,335.54
16143.0,5,7,2485.89
16145.0,24,8,3005.9500000000003
16146.0,84,1,212.25
16147.0,36,4,2023.91
16148.0,72,1,310.3
16149.0,65,1,141.70000000000002
16150.0,8,6,2342.57
16153.0,56,6,3309.2599999999998
16155.0,17,5,796.9
16156.0,18,11,3096.14
16158.0,158,9,628.32
16159.0,106,3,884.59
16161.0,4,25,7210.59
16163.0,1,5,1992.98
16165.0,141,1,79.9
16166.0,64,2,435.83
16167.0,50,5,1386.1200000000001
16168.0,5,40,6848.87
16170.0,31,14,4983.95
16172.0,109,3,744.34
16174.0,127,4,1237.2
16175.0,107,3,798.85
16176.0,57,4,2052.69
16177.0,72,7,1915.36
16178.0,37,1,414.7
16180.0,114,5,5995.69
16182.0,74,5,3354.0
16183.0,30,3,739.1
16185.0,200,1,115.31
16186.0,8,15,5019.17
16188.0,44,1,105.80000000000001
16190.0,30,7,2508.4700000000003
16191.0,11,11,10497.300000000001
16192.0,371,1,351.3
16193.0,46,1,315.98
16194.0,11,1,308.59999999999997
16195.0,359,1,323.25
16196.0,124,1,93.3
16197.0,105,9,2016.71
16198.0,73,1,629.36
16199.0,28,7,942.75
16200.0,18,10,4539.23
16201.0,51,1,248.65
16202.0,53,8,2136.72
16203.0,8,3,521.64
16204.0,16,2,534.53
16205.0,32,3,1062.48
16206.0,23,9,2052.81
16208.0,30,8,2776.19
16209.0,18,4,1884.16
16210.0,4,19,17403.21
16211.0,57,2,543.5699999999999
16212.0,254,2,603.37
16214.0,71,1,975.5
16218.0,9,7,1355.29
16219.0,136,1,40.8
16221.0,3,7,1325.8
16222.0,357,1,498.5
16223.0,10,2,1087.05
16224.0,23,1,321.24
16225.0,38,10,1762.99
16226.0,14,2,417.05
16227.0,130,2,713.0
16228.0,21,3,885.71
16229.0,17,4,1857.26
16231.0,15,4,1074.47
16232.0,56,3,1722.09
16233.0,2,7,1429.03
16234.0,112,3,333.18
16235.0,11,4,1186.4
16237.0,73,1,136.65
16238.0,58,1,63.66
16239.0,18,4,1078.0
16241.0,5,4,1680.2
16242.0,17,7,3824.79
16244.0,8,1,1056.63
16246.0,95,2,821.35
16250.0,9,2,401.94
16251.0,148,1,128.31
16252.0,18,1,295.09000000000003
16253.0,56,5,3588.34
16254.0,14,3,967.44
16255.0,1,8,2284.34
16256.0,129,2,876.9399999999999
16258.0,23,10,6739.01
16259.0,46,3,340.94
16261.0,22,2,312.62
16262.0,14,1,755.15
16263.0,59,1,348.16
16264.0,74,2,823.53
16265.0,22,3,1488.17
16266.0,59,7,896.06
16267.0,227,1,186.66
16269.0,73,1,717.57
16271.0,93,5,1993.18
16273.0,284,2,318.34000000000003
16274.0,9,1,351.75
16275.0,110,2,1591.24
16276.0,115,2,1818.79
16277.0,369,1,188.69
16278.0,116,2,551.46
16279.0,21,6,4195.5
16280.0,361,1,238.05
16281.0,59,2,1361.96
16282.0,123,2,1139.28
16283.0,54,3,2779.51
16284.0,29,1,205.8
16285.0,282,1,176.9
16286.0,113,2,328.95
16287.0,12,4,864.48
16288.0,106,1,129.85
16289.0,98,1,136.31
16290.0,100,4,1957.7
16291.0,318,1,117.72
16292.0,16,4,951.51
16293.0,3,6,2408.96
16294.0,112,1,126.05000000000001
16296.0,262,4,1313.67
16298.0,33,4,487.5
16299.0,113,1,193.65
16300.0,66,3,1367.32
16301.0,372,1,107.33
16303.0,28,4,2567.64
16304.0,330,1,381.66
16306.0,3,2,560.55
16307.0,65,3,1194.92
16308.0,42,3,2560.0
16310.0,50,2,460.08
16312.0,68,1,171.15
16314.0,25,3,1491.4
16315.0,172,1,176.34
16316.0,16,5,2806.0
16317.0,186,2,850.86
16320.0,89,4,4590.53
16321.0,262,2,230.9
16323.0,213,1,146.16
16325.0,60,9,3003.26
16326.0,19,10,1682.03
16327.0,5,11,6874.97
16328.0,199,1,310.83
16329.0,63,4,1664.92
16330.0,60,4,373.46999999999997
16331.0,68,6,2037.7
16332.0,67,4,417.21000000000004
16334.0,128,1,263.73
16335.0,187,7,2753.52
16336.0,56,4,3517.69
16340.0,75,2,961.93
16341.0,73,3,1878.92
16343.0,43,1,285.54
16344.0,145,3,741.3199999999999
16345.0,119,1,613.33
16346.0,21,1,224.51
16347.0,24,9,2595.51
16348.0,66,1,328.77
16350.0,10,5,1137.42
16351.0,47,12,3176.13
16353.0,5,16,3323.75
16354.0,15,3,723.66
16355.0,11,1,416.35
16356.0,12,3,204.10000000000002
16357.0,17,1,209.49
16358.0,30,1,892.1500000000001
16359.0,12,7,946.83
16362.0,73,1,212.17
16365.0,3,7,1766.78
16366.0,218,3,1220.83
16367.0,19,1,549.8100000000001
16368.0,71,1,141.53
16369.0,72,4,1111.15
16371.0,84,1,157.2
16372.0,45,3,934.58
16373.0,18,2,309.49
16374.0,38,3,1256.67
16375.0,106,2,104.0
16377.0,253,1,632.28
16381.0,31,2,247.85
16382.0,44,2,353.1
16383.0,32,5,2252.93
16384.0,65,2,774.4499999999999
16385.0,2,3,473.69
16386.0,23,1,765.59
16387.0,31,4,788.1
16388.0,289,1,186.05
16390.0,172,3,467.5
16391.0,36,4,1052.26
16392.0,49,2,538.81
16393.0,5,11,2441.61
16395.0,29,9,2036.35
16396.0,112,1,137.8
16397.0,264,1,123.13
16399.0,25,1,222.20000000000002
16400.0,31,8,2755.92
16401.0,15,11,2750.83
16402.0,5,1,205.65
16406.0,86,2,374.01
16407.0,25,4,681.97
16408.0,227,1,231.93
16409.0,16,7,3629.76
16410.0,370,1,130.32
16411.0,5,3,673.24
16412.0,29,4,457.2
16413.0,11,1,259.83
16414.0,67,3,424.96000000000004
16415.0,219,2,496.49
16416.0,26,6,1906.48
16417.0,128,1,35.7
16418.0,44,2,397.62
16419.0,213,2,504.99
16420.0,32,1,75.0
16421.0,12,3,526.27
16422.0,5,59,28904.670000000002
16424.0,18,1,309.5
16428.0,49,3,638.49
16430.0,17,6,817.09
16433.0,44,1,200.26
16434.0,82,5,1161.89
16435.0,148,3,1003.0699999999999
16436.0,304,3,319.14
16437.0,17,2,301.25
16439.0,358,1,310.70000000000005
16440.0,129,1,216.3
16441.0,53,3,637.93
16442.0,240,2,282.68
16443.0,156,1,162.24
16444.0,26,13,2971.21
16445.0,22,3,352.65
16447.0,226,2,471.19
16448.0,107,1,178.13
16450.0,220,2,1193.81
16451.0,197,2,746.1800000000001
16452.0,266,2,332.17
16453.0,166,2,251.71
16454.0,242,2,24.05
16455.0,7,6,2535.69
16456.0,9,9,4630.16
16458.0,11,12,2208.15
16459.0,365,1,71.78999999999999
16461.0,226,2,1402.91
16465.0,56,2,746.24
16466.0,19,8,2171.13
16467.0,144,7,2869.16
16468.0,106,2,712.62
16469.0,150,1,178.48000000000002
16470.0,32,7,1664.08
16471.0,29,3,966.03
16472.0,70,2,789.6
16473.0,10,1,154.72
16476.0,67,1,350.35
16477.0,7,5,1825.56
16481.0,318,1,453.38
16485.0,68,4,1923.54
16486.0,173,1,134.36
16487.0,213,2,209.4
16489.0,16,2,303.7
16490.0,72,1,205.41000000000003
16491.0,49,1,801.66
16492.0,176,1,385.56
16493.0,80,3,780.46
16496.0,67,3,731.25
16497.0,49,17,3729.59
16499.0,10,6,2212.89
16500.0,10,3,443.05
16501.0,19,1,1191.23
16502.0,256,2,258.55
16503.0,31,7,2182.41
16507.0,208,1,142.71
16508.0,266,1,240.95
16510.0,8,6,1777.5
16511.0,33,3,842.16
16515.0,15,5,1554.92
16518.0,57,2,475.05
16519.0,1,3,327.68
16520.0,1,4,1427.57
16521.0,51,3,1140.11
16522.0,71,2,433.36
16523.0,51,7,2497.86
16524.0,82,2,306.19
16525.0,2,23,11535.29
16526.0,220,1,426.85
16527.0,60,1,1004.88
16529.0,113,3,1531.55
16530.0,304,1,48.349999999999994
